,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
3394,677b2b4ab2e729f9a87270e8,Guarda roupas,moveis,689.26,37.2321259528,16/07/2022,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
3395,677b2b4ab2e729f9a87270ea,Smart TV,eletronicos,1516.74,81.050618846,16/07/2022,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
3396,677b2b4ab2e729f9a87270f7,Mochila,esporte e lazer,141.47,19.1788801047,16/08/2021,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
3397,677b2b4ab2e729f9a87270fb,Sofá retrátil,moveis,982.19,49.8831017424,16/08/2021,Pedro Gomes,AM,3,cartao_credito,6,-3.47,-65.1
3398,677b2b4ab2e729f9a87270fd,Celular ABXY,eletronicos,1225.92,62.8609910041,16/08/2022,Camila Ribeiro,PR,4,cartao_credito,1,-24.89,-51.55
3399,677b2b4ab2e729f9a8727102,Sofá retrátil,moveis,880.29,58.3512486008,16/08/2022,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
3400,677b2b4ab2e729f9a872710d,Smart TV,eletronicos,1997.95,103.9692659262,16/09/2021,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
3401,677b2b4ab2e729f9a8727120,Pandeiro,instrumentos musicais,92.0,5.429827752,16/10/2021,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
3402,677b2b4ab2e729f9a8727121,Fogão,eletrodomesticos,638.32,31.5730587421,16/10/2021,Beatriz Moraes,SC,1,boleto,1,-27.45,-50.95
3403,677b2b4ab2e729f9a8727122,Bola de basquete,esporte e lazer,83.67,2.0396148532,16/10/2021,Felipe Santos,SP,1,cartao_credito,8,-22.19,-48.79
3404,677b2b4ab2e729f9a8727124,Bateria,instrumentos musicais,988.45,50.2164279098,16/10/2021,Camila Ribeiro,MG,3,cartao_credito,8,-18.1,-44.38
3405,677b2b4ab2e729f9a8727126,Celular ABXY,eletronicos,1274.57,68.806865911,16/10/2021,João Souza,PE,1,cartao_credito,6,-8.38,-37.86
3406,677b2b4ab2e729f9a8727127,Mesa de centro,moveis,210.56,8.7961256169,16/10/2021,Juliana Costa,ES,5,boleto,1,-19.19,-40.34
3407,677b2b4ab2e729f9a8727128,TV Led UHD 4K,eletronicos,2069.55,107.7817505245,16/10/2021,Isabella Pereira,RJ,4,cartao_credito,8,-22.25,-42.66
3408,677b2b4ab2e729f9a872712a,Bola de basquete,esporte e lazer,62.78,3.8739506575,16/10/2021,Bianca Santos,RJ,4,cartao_credito,1,-22.25,-42.66
3409,677b2b4ab2e729f9a8727135,Modelagem preditiva,livros,66.06,4.4059114398,16/11/2021,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
3410,677b2b4ab2e729f9a8727139,Xadrez de madeira,brinquedos,30.33,7.9945956203,16/11/2021,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
3411,677b2b4ab2e729f9a8727152,Cama box,moveis,893.09,48.2413678753,16/12/2021,Bianca Santos,GO,2,cartao_credito,1,-15.98,-49.86
3412,677b2b4ab2e729f9a8727153,Jogo de copos,utilidades domesticas,44.25,0.0,16/12/2021,Pedro Gomes,SP,5,cartao_credito,3,-22.19,-48.79
3413,677b2b4ab2e729f9a8727157,Iniciando em programação,livros,79.03,5.147957578,16/12/2022,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
3414,677b2b4ab2e729f9a8727169,Dashboards com Power BI,livros,50.27,2.9598521763,17/01/2021,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
3415,677b2b4ab2e729f9a872716a,Copo térmico,esporte e lazer,38.3,2.5704643033,17/01/2021,Mariana Ferreira,PE,5,cartao_credito,8,-8.38,-37.86
3416,677b2b4ab2e729f9a872716e,Smart TV,eletronicos,2246.93,117.2267018939,17/01/2022,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
3417,677b2b4ab2e729f9a8727171,Blocos de montar,brinquedos,53.07,0.0,17/01/2022,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
3418,677b2b4ab2e729f9a8727177,Celular ABXY,eletronicos,1582.93,81.8706994739,17/01/2023,Felipe Santos,MG,4,cartao_credito,2,-18.1,-44.38
3419,677b2b4ab2e729f9a872717e,Impressora,eletronicos,354.66,19.4156825647,17/01/2023,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
3420,677b2b4ab2e729f9a8727194,Geladeira,eletrodomesticos,2329.25,121.6099942421,17/02/2022,Lucas Oliveira,SP,3,cartao_credito,3,-22.19,-48.79
3421,677b2b4ab2e729f9a8727198,Cômoda,moveis,441.43,21.0892585667,17/02/2023,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
3422,677b2b4ab2e729f9a872718d,Ciência de dados com python,livros,79.5,5.6322511785,17/02/2021,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
3423,677b2b4ab2e729f9a872718f,Mesa de centro,moveis,251.34,10.9675379342,17/02/2021,Pedro Gomes,MG,5,cartao_credito,3,-18.1,-44.38
3424,677b2b4ab2e729f9a8727199,Copo térmico,esporte e lazer,56.39,3.5337023812,17/02/2023,Rafael Costa,SP,4,cartao_credito,4,-22.19,-48.79
3425,677b2b4ab2e729f9a872719b,Fogão,eletrodomesticos,1371.97,70.6377141268,17/02/2023,Bruno Rodrigues,RJ,5,cartao_credito,3,-22.25,-42.66
3426,677b2b4ab2e729f9a872719c,Guarda roupas,moveis,656.28,35.233712457,17/02/2023,Thiago Silva,RJ,5,cartao_debito,1,-22.25,-42.66
3427,677b2b4ab2e729f9a87271a9,Cama box,moveis,743.38,37.1671876792,17/03/2021,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
3428,677b2b4ab2e729f9a87271aa,Pandeiro,instrumentos musicais,54.87,0.0,17/03/2021,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
3429,677b2b4ab2e729f9a87271ac,Dashboards com Power BI,livros,58.27,0.0,17/03/2021,Thiago Silva,PE,2,cartao_credito,4,-8.38,-37.86
3430,677b2b4ab2e729f9a8726fbc,Iniciando em programação,livros,58.67,7.6040397088,15/09/2021,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
3431,677b2b4ab2e729f9a8726fd9,Blocos de montar,brinquedos,51.62,3.6370248812,15/10/2021,Beatriz Moraes,RN,4,cartao_credito,2,-5.81,-36.59
3432,677b2b4ab2e729f9a8726fdb,Iniciando em programação,livros,75.74,7.1967434663,15/10/2021,Camila Ribeiro,RS,4,cartao_credito,8,-30.17,-53.5
3433,677b2b4ab2e729f9a8726ff5,Smartwatch,eletronicos,177.94,7.059208751,15/11/2021,Rafael Costa,RS,4,cartao_credito,1,-30.17,-53.5
3434,677b2b4ab2e729f9a8726ff6,Modelagem preditiva,livros,92.2,5.7977878002,15/11/2021,Beatriz Moraes,MG,4,cartao_credito,1,-18.1,-44.38
3435,677b2b4ab2e729f9a8726ffe,Corda de pular,esporte e lazer,18.75,1.8867962674,15/11/2021,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
3436,677b2b4ab2e729f9a8727005,Jogo de panelas,utilidades domesticas,169.5,9.5564696007,15/11/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
3437,677b2b4ab2e729f9a8727006,Guitarra,instrumentos musicais,1262.31,64.7986490283,15/11/2022,Camila Ribeiro,SP,1,cartao_credito,2,-22.19,-48.79
3438,677b2b4ab2e729f9a8727014,Fogão,eletrodomesticos,653.59,35.3328057626,15/12/2021,Bianca Santos,PE,5,cupom,1,-8.38,-37.86
3439,677b2b4ab2e729f9a8727017,Bola de vôlei,esporte e lazer,59.44,3.4537779927,15/12/2022,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
3440,677b2b4ab2e729f9a8727033,Dinossauro Rex,brinquedos,26.66,1.9506693211,16/01/2021,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
3441,677b2b4ab2e729f9a8727034,Panela de pressão,utilidades domesticas,79.14,1.7984059813,16/01/2021,Larissa Alves,SP,1,cupom,1,-22.19,-48.79
3442,677b2b4ab2e729f9a872703a,Assistente virtual,eletronicos,391.28,25.3145215836,16/01/2022,Larissa Alves,SC,1,cartao_credito,3,-27.45,-50.95
3443,677b2b4ab2e729f9a872703c,Celular Plus X42,eletronicos,3201.76,176.8637021786,16/01/2022,Larissa Alves,SP,5,cartao_credito,6,-22.19,-48.79
3444,677b2b4ab2e729f9a872703e,Smartwatch,eletronicos,206.98,8.605501387,16/01/2022,Isabella Pereira,MG,5,cartao_credito,5,-18.1,-44.38
3445,677b2b4ab2e729f9a872703f,Headset,eletronicos,89.13,5.4329165115,16/01/2023,Juliana Costa,RS,5,cupom,1,-30.17,-53.5
3446,677b2b4ab2e729f9a8727055,Lavadora de roupas,eletrodomesticos,2099.55,109.3791602724,16/02/2022,Thiago Silva,DF,4,cartao_credito,1,-15.83,-47.86
3447,677b2b4ab2e729f9a8727067,Fone de ouvido,eletronicos,167.3,9.4393262192,16/03/2021,João Souza,GO,5,cartao_credito,2,-15.98,-49.86
3448,677b2b4ab2e729f9a872706d,Ciência de dados com python,livros,78.83,10.4393957342,16/03/2022,Juliana Costa,SP,5,cartao_credito,5,-22.19,-48.79
3449,677b2b4ab2e729f9a872706e,Cômoda,moveis,351.9,19.2687208679,16/03/2022,Lucas Oliveira,SP,4,cartao_credito,5,-22.19,-48.79
3450,677b2b4ab2e729f9a872706f,Micro-ondas,eletrodomesticos,725.23,36.2007547818,16/03/2022,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
3451,677b2b4ab2e729f9a8727071,Micro-ondas,eletrodomesticos,780.19,39.1272094399,16/03/2022,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
3452,677b2b4ab2e729f9a8727076,Smart TV,eletronicos,2373.77,123.9805503079,16/03/2023,Camila Ribeiro,SC,4,cartao_credito,1,-27.45,-50.95
3453,677b2b4ab2e729f9a872707a,Cama box,moveis,963.58,48.8921752288,16/03/2023,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
3454,677b2b4ab2e729f9a872707c,Dashboards com Power BI,livros,54.18,3.1736988169,16/03/2023,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
3455,677b2b4ab2e729f9a872707e,Kit banquetas,moveis,412.51,19.5493555698,16/03/2023,Juliana Costa,SP,4,cartao_credito,4,-22.19,-48.79
3456,677b2b4ab2e729f9a872708f,Carrinho controle remoto,brinquedos,71.18,1.3745599282,16/04/2021,Larissa Alves,SP,3,cartao_debito,1,-22.19,-48.79
3457,677b2b4ab2e729f9a8727091,Dinossauro Rex,brinquedos,18.16,0.0,16/04/2022,Felipe Santos,SP,3,cartao_credito,4,-22.19,-48.79
3458,677b2b4ab2e729f9a8727096,Panela de pressão,utilidades domesticas,80.71,4.8286692169,16/04/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
3459,677b2b4ab2e729f9a8727097,Bola de basquete,esporte e lazer,97.89,2.7967870737,16/04/2022,Camila Ribeiro,RS,1,cartao_credito,8,-30.17,-53.5
3460,677b2b4ab2e729f9a87270a4,Poltrona,moveis,371.12,17.3454625876,16/05/2021,Thiago Silva,PR,1,boleto,1,-24.89,-51.55
3461,677b2b4ab2e729f9a87270ab,Lavadora de roupas,eletrodomesticos,1774.73,96.1518277479,16/05/2021,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
3462,677b2b4ab2e729f9a87270ae,Ciência de dados com python,livros,76.32,4.5949149238,16/05/2022,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
3463,677b2b4ab2e729f9a87270af,Dinossauro Rex,brinquedos,23.03,0.0,16/05/2022,Camila Ribeiro,ES,5,boleto,1,-19.19,-40.34
3464,677b2b4ab2e729f9a87270b1,Smartwatch,eletronicos,279.3,15.1550106616,16/05/2022,Lucas Oliveira,MG,5,cartao_credito,3,-18.1,-44.38
3465,677b2b4ab2e729f9a87270b2,Panela de pressão,utilidades domesticas,81.92,1.946432618,16/05/2022,Lucas Oliveira,RJ,1,cartao_credito,3,-22.25,-42.66
3466,677b2b4ab2e729f9a87270c5,Mochila,esporte e lazer,142.5,8.1188008276,16/06/2022,Felipe Santos,PE,5,cartao_credito,4,-8.38,-37.86
3467,677b2b4ab2e729f9a87270ca,Lavadora de roupas,eletrodomesticos,2094.53,109.1118603746,16/06/2022,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
3468,677b2b4ab2e729f9a87270df,Bateria,instrumentos musicais,658.35,35.5862614426,16/07/2021,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
3469,677b2b4ab2e729f9a87270e1,Cadeira de escritório,moveis,691.18,37.3295206411,16/07/2021,Beatriz Moraes,ES,4,boleto,1,-19.19,-40.34
3470,677b2b4ab2e729f9a87270e4,Kit banquetas,moveis,440.6,21.0450635637,16/07/2022,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
3471,677b2b4ab2e729f9a87270e5,Smart TV,eletronicos,2301.6,128.9328902232,16/07/2022,Beatriz Moraes,CE,1,cartao_credito,8,-5.2,-39.53
3472,677b2b4ab2e729f9a87270f3,Guarda roupas,moveis,682.94,33.9489395072,16/08/2021,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
3473,677b2b4ab2e729f9a87270f4,Boneca bebê,brinquedos,60.64,0.0,16/08/2021,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
3474,677b2b4ab2e729f9a87270f5,Bola de vôlei,esporte e lazer,64.95,3.9894966293,16/08/2021,Bruno Rodrigues,ES,5,cartao_credito,1,-19.19,-40.34
3475,677b2b4ab2e729f9a87270f6,Blocos de montar,brinquedos,47.82,0.0,16/08/2021,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
3476,677b2b4ab2e729f9a87270f8,Cama king,moveis,729.31,47.9279498061,16/08/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
3477,677b2b4ab2e729f9a87270ff,Poltrona,moveis,267.72,11.8397236565,16/08/2022,Lucas Oliveira,MA,5,boleto,1,-5.42,-45.44
3478,677b2b4ab2e729f9a8727100,Micro-ondas,eletrodomesticos,454.81,21.8017033143,16/08/2022,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
3479,677b2b4ab2e729f9a8727111,Xadrez de madeira,brinquedos,29.97,1.8845891503,16/09/2022,Larissa Alves,SP,4,cartao_credito,17,-22.19,-48.79
3480,677b2b4ab2e729f9a8727112,Dashboards com Power BI,livros,51.3,3.0146965776,16/09/2022,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
3481,677b2b4ab2e729f9a872711f,Dinossauro Rex,brinquedos,21.76,5.638693249,16/10/2021,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
3482,677b2b4ab2e729f9a8727125,Violão,instrumentos musicais,312.45,17.1681270494,16/10/2021,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
3483,677b2b4ab2e729f9a872712b,Sofá retrátil,moveis,896.5,48.2670324912,16/10/2022,João Souza,MG,5,cartao_credito,2,-18.1,-44.38
3484,677b2b4ab2e729f9a872712f,Jogo de panelas,utilidades domesticas,122.85,4.125831984,16/10/2022,Pedro Gomes,BA,2,cartao_credito,2,-13.29,-41.71
3485,677b2b4ab2e729f9a8727137,Tablet ABXY,eletronicos,1730.72,89.7400723619,16/11/2021,Lucas Oliveira,PR,3,cartao_credito,3,-24.89,-51.55
3486,677b2b4ab2e729f9a872713c,Celular Plus X42,eletronicos,3005.85,160.9923175219,16/11/2021,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
3487,677b2b4ab2e729f9a872713d,Lava louças,eletrodomesticos,1649.78,85.4302608621,16/11/2021,Pedro Gomes,MG,1,cartao_credito,3,-18.1,-44.38
3488,677b2b4ab2e729f9a8727142,Cama box,moveis,726.97,39.2400700059,16/11/2022,Pedro Gomes,CE,4,cartao_credito,2,-5.2,-39.53
3489,677b2b4ab2e729f9a872714f,Sofá retrátil,moveis,935.65,50.3516522122,16/12/2021,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
3490,677b2b4ab2e729f9a8727150,Sofá retrátil,moveis,894.43,45.2101457599,16/12/2021,João Souza,RJ,3,cartao_credito,1,-22.25,-42.66
3491,677b2b4ab2e729f9a8727151,Cadeira de escritório,moveis,665.0,35.6980262237,16/12/2021,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
3492,677b2b4ab2e729f9a8727156,Jogo de tabuleiro,brinquedos,228.77,12.7124187926,16/12/2022,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
3493,677b2b4ab2e729f9a8727164,Dashboards com Power BI,livros,59.9,3.8765069472,17/01/2021,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
3494,677b2b4ab2e729f9a8727165,Celular Plus X42,eletronicos,2370.1,127.8534891346,17/01/2021,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
3495,677b2b4ab2e729f9a8727166,Headset,eletronicos,73.75,1.5114046966,17/01/2021,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
3496,677b2b4ab2e729f9a8727168,Jogo de panelas,utilidades domesticas,239.3,13.0251309977,17/01/2021,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
3497,677b2b4ab2e729f9a8727174,Faqueiro,utilidades domesticas,44.56,2.6558118543,17/01/2022,Felipe Santos,SE,5,boleto,1,-10.57,-37.45
3498,677b2b4ab2e729f9a8727176,Cadeira de escritório,moveis,444.55,21.2553891805,17/01/2023,Lucas Oliveira,RJ,5,cartao_credito,3,-22.25,-42.66
3499,677b2b4ab2e729f9a8727179,Guitarra,instrumentos musicais,1146.69,58.64223186,17/01/2023,Pedro Gomes,PA,1,cartao_credito,5,-3.79,-52.48
3500,677b2b4ab2e729f9a872717a,Dinossauro Rex,brinquedos,23.11,1.7616425009,17/01/2023,Lucas Oliveira,MG,3,cartao_credito,3,-18.1,-44.38
3501,677b2b4ab2e729f9a872717c,Fone de ouvido,eletronicos,186.1,10.5962772866,17/01/2023,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
3502,677b2b4ab2e729f9a872718c,Iniciando em programação,livros,50.37,10.2376312525,17/02/2021,Felipe Santos,RJ,1,cupom,1,-22.25,-42.66
3503,677b2b4ab2e729f9a872718e,Mesa de jantar,moveis,297.7,16.1404062104,17/02/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
3504,677b2b4ab2e729f9a8727191,Assistente virtual,eletronicos,350.16,16.2294056437,17/02/2021,Lucas Oliveira,RS,1,cartao_credito,8,-30.17,-53.5
3505,677b2b4ab2e729f9a8727195,Impressora,eletronicos,411.48,22.798487277,17/02/2022,Mariana Ferreira,PE,5,boleto,1,-8.38,-37.86
3506,677b2b4ab2e729f9a8727197,Smartwatch,eletronicos,290.4,15.9891913491,17/02/2022,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
3507,677b2b4ab2e729f9a872719a,Jogo de panelas,utilidades domesticas,192.24,10.5193275732,17/02/2023,Rafael Costa,RS,1,boleto,1,-30.17,-53.5
3508,677b2b4ab2e729f9a872719d,Lava louças,eletrodomesticos,1488.16,76.8244820803,17/02/2023,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
3509,677b2b4ab2e729f9a872719e,Celular Plus X42,eletronicos,3440.62,184.6017795726,17/02/2023,Beatriz Moraes,SP,4,cupom,1,-22.19,-48.79
3510,677b2b4ab2e729f9a87271a8,Fogão,eletrodomesticos,778.47,47.8307999131,17/03/2021,Bianca Santos,PI,5,boleto,1,-6.6,-42.28
3511,677b2b4ab2e729f9a87271af,Jogo de copos,utilidades domesticas,34.68,0.0,17/03/2022,Lucas Oliveira,SC,1,cartao_credito,1,-27.45,-50.95
3512,677b2b4ab2e729f9a87271b0,Mesa de jantar,moveis,299.91,22.2112406363,17/03/2022,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
3513,677b2b4ab2e729f9a87271b2,Secadora de roupas,eletrodomesticos,1139.6,63.8440879459,17/03/2022,Isabella Pereira,DF,5,cartao_credito,1,-15.83,-47.86
3514,677b2b4ab2e729f9a87271b3,Bateria,instrumentos musicais,723.8,41.7039888402,17/03/2022,Bianca Santos,MS,5,cartao_credito,2,-20.51,-54.54
3515,677b2b4ab2e729f9a87271b7,Mesa de jantar,moveis,318.31,17.4801544201,17/03/2023,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
3516,677b2b4ab2e729f9a87271c2,Carrinho controle remoto,brinquedos,88.66,5.2519828001,17/04/2021,João Souza,GO,4,cartao_credito,10,-15.98,-49.86
3517,677b2b4ab2e729f9a87271c7,Sofá retrátil,moveis,818.31,41.1569847596,17/04/2021,João Souza,SP,5,cartao_credito,3,-22.19,-48.79
3518,677b2b4ab2e729f9a87271c8,Kit banquetas,moveis,437.67,26.4684271347,17/04/2022,Mariana Ferreira,AL,5,cartao_credito,6,-9.62,-36.82
3519,677b2b4ab2e729f9a87271cc,Celular ABXY,eletronicos,979.31,52.4284372489,17/04/2022,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
3520,677b2b4ab2e729f9a87271ce,Cubo mágico 8x8,brinquedos,12.92,0.0,17/04/2022,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
3521,677b2b4ab2e729f9a87271da,Fone de ouvido,eletronicos,100.54,2.9378916015,17/05/2021,Pedro Gomes,PR,4,cartao_credito,2,-24.89,-51.55
3522,677b2b4ab2e729f9a87271dd,Fone de ouvido,eletronicos,151.23,5.6369816055,17/05/2021,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
3523,677b2b4ab2e729f9a87271df,Micro-ondas,eletrodomesticos,826.62,41.5994672597,17/05/2021,Larissa Alves,SP,1,cartao_credito,4,-22.19,-48.79
3524,677b2b4ab2e729f9a87271e2,Cadeira de escritório,moveis,456.02,24.8127976329,17/05/2022,Felipe Santos,PE,5,cartao_credito,3,-8.38,-37.86
3525,677b2b4ab2e729f9a87271e4,Mochila,esporte e lazer,142.93,5.1950315752,17/05/2022,Isabella Pereira,CE,5,cartao_credito,10,-5.2,-39.53
3526,677b2b4ab2e729f9a87271e5,Micro-ondas,eletrodomesticos,1039.93,52.9575830371,17/05/2022,Camila Ribeiro,BA,5,cartao_credito,5,-13.29,-41.71
3527,677b2b4ab2e729f9a87271f4,Assistente virtual,eletronicos,355.46,19.2103015415,17/06/2021,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
3528,677b2b4ab2e729f9a87271f5,Headset,eletronicos,215.68,9.0687502139,17/06/2021,Beatriz Moraes,SP,1,cartao_credito,4,-22.19,-48.79
3529,677b2b4ab2e729f9a87271fc,Panela de pressão,utilidades domesticas,105.59,12.0019642078,17/06/2022,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
3530,677b2b4ab2e729f9a8727205,Bateria,instrumentos musicais,1042.85,53.1130642526,17/07/2021,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
3531,677b2b4ab2e729f9a872720a,Carrinho controle remoto,brinquedos,82.6,14.904303985,17/07/2021,Lucas Oliveira,PE,4,cartao_credito,3,-8.38,-37.86
3532,677b2b4ab2e729f9a872720b,Iniciando em programação,livros,69.28,4.2200561029,17/07/2021,João Souza,BA,5,cartao_credito,2,-13.29,-41.71
3533,677b2b4ab2e729f9a872720d,Impressora,eletronicos,380.87,20.8112862144,17/07/2022,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
3534,677b2b4ab2e729f9a8727214,Bateria,instrumentos musicais,1336.36,68.741588756,17/07/2022,Larissa Alves,SC,5,cartao_credito,4,-27.45,-50.95
3535,677b2b4ab2e729f9a8727226,Celular Plus X42,eletronicos,2715.32,142.1670602877,17/08/2021,Larissa Alves,MG,5,cartao_credito,4,-18.1,-44.38
3536,677b2b4ab2e729f9a8727228,Tablet ABXY,eletronicos,2017.1,110.5683230717,17/08/2021,Isabella Pereira,RO,5,cupom,1,-10.83,-63.34
3537,677b2b4ab2e729f9a8727229,Cama box,moveis,504.25,27.3809000376,17/08/2022,Isabella Pereira,CE,5,cartao_credito,3,-5.2,-39.53
3538,677b2b4ab2e729f9a872722e,Smart TV,eletronicos,1646.41,85.2508185005,17/08/2022,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
3539,677b2b4ab2e729f9a872723b,Cômoda,moveis,346.23,16.0201449668,17/09/2021,Bruno Rodrigues,SE,5,cartao_credito,1,-10.57,-37.45
3540,677b2b4ab2e729f9a872723f,Corda de pular,esporte e lazer,19.45,4.1994703093,17/09/2021,Thiago Silva,MS,1,cartao_credito,1,-20.51,-54.54
3541,677b2b4ab2e729f9a8727240,Iniciando em programação,livros,82.09,1.9554846065,17/09/2022,Juliana Costa,ES,3,cartao_credito,1,-19.19,-40.34
3542,677b2b4ab2e729f9a8727241,Copo térmico,esporte e lazer,53.11,3.1167245359,17/09/2022,Thiago Silva,DF,4,cartao_credito,2,-15.83,-47.86
3543,677b2b4ab2e729f9a8727247,Fogão,eletrodomesticos,1398.53,72.0519542236,17/09/2022,Juliana Costa,RS,1,cartao_credito,1,-30.17,-53.5
3544,677b2b4ab2e729f9a872724f,Bola de vôlei,esporte e lazer,61.54,3.807924388,17/10/2021,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
3545,677b2b4ab2e729f9a8727254,Lavadora de roupas,eletrodomesticos,1839.4,98.4736208674,17/10/2021,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
3546,677b2b4ab2e729f9a8727256,Guitarra,instrumentos musicais,1095.38,55.9101287211,17/10/2022,Thiago Silva,MT,5,cartao_credito,8,-12.64,-55.42
3547,677b2b4ab2e729f9a8727259,Mesa de centro,moveis,157.32,5.9612557843,17/10/2022,João Souza,BA,5,cartao_credito,1,-13.29,-41.71
3548,677b2b4ab2e729f9a872725a,Copo térmico,esporte e lazer,88.93,2.319694029,17/10/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
3549,677b2b4ab2e729f9a8727268,Impressora,eletronicos,465.81,22.3874202219,17/11/2021,Lucas Oliveira,RS,5,cartao_credito,1,-30.17,-53.5
3550,677b2b4ab2e729f9a872726a,TV Led UHD 4K,eletronicos,3440.96,180.8052072696,17/11/2021,Beatriz Moraes,SP,5,cartao_credito,7,-22.19,-48.79
3551,677b2b4ab2e729f9a872726b,Bicicleta,esporte e lazer,373.66,17.4807099463,17/11/2021,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
3552,677b2b4ab2e729f9a872726f,Boneca bebê,brinquedos,67.86,3.8964667584,17/11/2021,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
3553,677b2b4ab2e729f9a8727273,TV Led UHD 4K,eletronicos,2569.93,144.6430507307,17/11/2022,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
3554,677b2b4ab2e729f9a8727283,Modelagem preditiva,livros,72.21,4.3760697883,17/12/2021,Larissa Alves,MG,3,cartao_credito,1,-18.1,-44.38
3555,677b2b4ab2e729f9a8727286,Carrinho controle remoto,brinquedos,87.23,14.2256786112,17/12/2021,Lucas Oliveira,RS,1,cartao_credito,3,-30.17,-53.5
3556,677b2b4ab2e729f9a8727289,Fogão,eletrodomesticos,811.4,40.7890480476,17/12/2021,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
3557,677b2b4ab2e729f9a872728a,Bola de vôlei,esporte e lazer,75.02,1.5790283759,17/12/2021,Beatriz Moraes,PR,5,boleto,1,-24.89,-51.55
